timestamp,elapsed_time,pos_x,pos_y,pos_z,raw_pos_x,raw_pos_y,raw_pos_z,error_x,error_y,roll_ref_rad,pitch_ref_rad,roll_ref_deg,pitch_ref_deg,pid_x_p,pid_x_i,pid_x_d,pid_y_p,pid_y_i,pid_y_d,frame_number,marker_count,send_success,control_active,loop_time_ms,command_sequence,feedback_sequence,feedback_roll_rad,feedback_pitch_rad,feedback_latency_ms,feedback_age_ms,feedback_match,feedback_delta_roll,feedback_delta_pitch,is_outlier,used_prediction,confidence,consecutive_outliers,data_valid,data_source,filter_threshold,tracking_valid,rb_error,rb_marker_count,rb_pos_x,rb_pos_y,rb_pos_z,rb_qx,rb_qy,rb_qz,rb_qw,rb_roll_deg,rb_pitch_deg,rb_yaw_deg
2025-10-17T22:02:30.820447,0.5239,-0.000280,0.002880,0.022595,-0.000250,0.002933,0.022668,0.000280,-0.002880,0.000039,0.000401,0.002,0.023,0.000039,0.000000,0.000000,0.000400,0.000001,-0.000000,3331337,4,1,1,0.54,1,0,0.000000,0.000000,,10.193,0,-0.000039,-0.000401,0,0,0.998,0,1,rigid_body,0.1327,1,0.00121,0,-0.000250,0.002933,0.022668,0.014087,0.000873,-0.001567,-0.999899,-1.615,-0.097,0.181
2025-10-17T22:02:30.848019,0.5515,-0.000357,0.002802,0.022473,-0.000511,0.002667,0.022244,0.000357,-0.002802,0.000949,-0.000520,0.054,-0.030,0.000050,0.000000,0.000899,0.000390,0.000001,-0.000911,3331340,4,1,1,17.62,2,0,0.000000,0.000000,,0.560,0,-0.000949,0.000520,0,0,0.998,0,1,rigid_body,0.1327,1,0.00091,0,-0.000503,0.002689,0.022200,0.009298,0.000788,0.003669,-0.999950,-1.065,-0.094,-0.420
2025-10-17T22:02:30.848205,0.5516,-0.000367,0.002805,0.022437,-0.000503,0.002689,0.022200,0.000367,-0.002805,0.000481,0.000047,0.028,0.003,0.000051,0.000000,0.000429,0.000390,0.000002,-0.000345,3331340,4,1,1,0.12,3,0,0.000000,0.000000,,0.748,0,-0.000481,-0.000047,0,0,0.998,0,1,rigid_body,0.1327,1,0.00092,0,-0.000503,0.002689,0.022200,0.009298,0.000788,0.003669,-0.999950,-1.065,-0.094,-0.420
2025-10-17T22:02:30.858402,0.5618,-0.000332,0.002799,0.022521,-0.000218,0.002821,0.022771,0.000332,-0.002799,-0.000201,0.000176,-0.012,0.010,0.000046,0.000000,-0.000248,0.000389,0.000003,-0.000216,3331341,4,1,1,0.17,4,0,0.000000,0.000000,,10.932,0,0.000201,-0.000176,0,0,0.998,0,1,rigid_body,0.1326,1,0.00115,0,-0.000218,0.002821,0.022771,0.015633,0.001319,-0.001440,-0.999876,-1.792,-0.149,0.167
2025-10-17T22:02:30.868966,0.5724,-0.000317,0.002778,0.022560,-0.000260,0.002769,0.022688,0.000317,-0.002778,-0.000232,0.000057,-0.013,0.003,0.000044,0.000000,-0.000277,0.000386,0.000003,-0.000332,3331342,4,1,1,0.29,5,0,0.000000,0.000000,,21.498,0,0.000232,-0.000057,0,0,0.998,0,1,rigid_body,0.1326,1,0.00120,0,-0.000260,0.002769,0.022688,0.014478,0.001926,-0.001806,-0.999892,-1.659,-0.218,0.210
2025-10-17T22:02:30.879374,0.5828,-0.000272,0.002801,0.022657,-0.000225,0.002821,0.022783,0.000272,-0.002801,-0.000605,0.000534,-0.035,0.031,0.000038,0.000000,-0.000643,0.000389,0.000004,0.000140,3331343,4,1,1,0.20,6,0,0.000000,0.000000,,7.566,0,0.000605,-0.000534,0,0,0.998,0,1,rigid_body,0.1326,1,0.00113,0,-0.000225,0.002821,0.022783,0.015873,0.001595,-0.001103,-0.999872,-1.819,-0.181,0.129
2025-10-17T22:02:30.889512,0.5929,-0.000347,0.002758,0.022512,-0.000499,0.002699,0.022188,0.000347,-0.002758,0.000702,-0.000068,0.040,-0.004,0.000048,0.000001,0.000654,0.000383,0.000004,-0.000456,3331344,4,1,1,0.17,7,0,0.000000,0.000000,,2.474,0,-0.000702,0.000068,0,0,0.998,0,1,rigid_body,0.1326,1,0.00093,0,-0.000499,0.002699,0.022188,0.009163,0.000673,0.003649,-0.999951,-1.050,-0.081,-0.417
2025-10-17T22:02:30.899955,0.6034,-0.000300,0.002805,0.022585,-0.000239,0.002890,0.022657,0.000300,-0.002805,-0.000256,0.000766,-0.015,0.044,0.000042,0.000001,-0.000298,0.000390,0.000005,0.000371,3331345,4,1,1,0.24,8,0,0.000000,0.000000,,12.913,0,0.000256,-0.000766,0,0,0.998,0,1,rigid_body,0.1326,1,0.00120,0,-0.000239,0.002890,0.022657,0.014382,0.001053,-0.001422,-0.999895,-1.648,-0.118,0.165
2025-10-17T22:02:30.910460,0.6139,-0.000283,0.002836,0.022587,-0.000224,0.002910,0.022646,0.000283,-0.002836,-0.000269,0.000908,-0.015,0.052,0.000039,0.000001,-0.000309,0.000394,0.000006,0.000508,3331346,4,1,1,0.22,9,0,0.000000,0.000000,,23.421,0,0.000269,-0.000908,0,0,0.998,0,1,rigid_body,0.1326,1,0.00121,0,-0.000224,0.002910,0.022646,0.013906,0.001007,-0.001724,-0.999901,-1.594,-0.113,0.199
2025-10-17T22:02:30.921004,0.6244,-0.000264,0.002868,0.022595,-0.000213,0.002920,0.022642,0.000264,-0.002868,-0.000318,0.000979,-0.018,0.056,0.000037,0.000001,-0.000355,0.000399,0.000006,0.000574,3331347,4,1,1,0.27,10,0,0.000000,0.000000,,3.286,0,0.000318,-0.000979,0,0,0.998,0,1,rigid_body,0.1326,1,0.00120,0,-0.000213,0.002920,0.022642,0.014023,0.001104,-0.001768,-0.999900,-1.607,-0.124,0.204
2025-10-17T22:02:30.931505,0.6349,-0.000332,0.002817,0.022458,-0.000472,0.002691,0.022205,0.000332,-0.002817,0.000693,0.000040,0.040,0.002,0.000046,0.000001,0.000646,0.000392,0.000007,-0.000359,3331348,4,1,1,0.23,11,2,0.000949,-0.000520,83.069,0.522,1,0.000256,-0.000560,0,0,0.998,0,1,rigid_body,0.1326,1,0.00094,0,-0.000472,0.002691,0.022205,0.008988,0.000706,0.003374,-0.999954,-1.030,-0.084,-0.386
2025-10-17T22:02:30.941988,0.6454,-0.000374,0.002781,0.022393,-0.000518,0.002667,0.022172,0.000374,-0.002781,0.000812,-0.000173,0.047,-0.010,0.000052,0.000001,0.000759,0.000387,0.000007,-0.000567,3331349,4,1,1,0.26,12,6,-0.000605,0.000534,59.148,3.584,1,-0.001417,0.000706,0,0,0.998,0,1,rigid_body,0.1326,1,0.00094,0,-0.000518,0.002667,0.022172,0.009168,0.000495,0.003715,-0.999951,-1.050,-0.061,-0.425
2025-10-17T22:02:30.952557,0.6560,-0.000340,0.002784,0.022491,-0.000224,0.002821,0.022786,0.000340,-0.002784,-0.000050,0.000200,-0.003,0.011,0.000047,0.000001,-0.000099,0.000387,0.000008,-0.000195,3331350,4,1,1,0.31,13,9,-0.000269,0.000908,,3.747,0,-0.000219,0.000709,0,0,0.998,0,1,rigid_body,0.1326,1,0.00112,0,-0.000224,0.002821,0.022786,0.015908,0.001503,-0.001294,-0.999872,-1.823,-0.170,0.151
2025-10-17T22:02:30.963106,0.6665,-0.000319,0.002760,0.022542,-0.000238,0.002742,0.022699,0.000319,-0.002760,-0.000238,0.000036,-0.014,0.002,0.000044,0.000001,-0.000283,0.000384,0.000009,-0.000357,3331351,4,1,1,0.30,14,9,-0.000269,0.000908,,14.294,0,-0.000031,0.000873,0,0,0.998,0,1,rigid_body,0.1327,1,0.00117,0,-0.000238,0.002742,0.022699,0.014725,0.002128,-0.002354,-0.999887,-1.688,-0.240,0.273
2025-10-17T22:02:30.973587,0.6770,-0.000379,0.002722,0.022425,-0.000483,0.002684,0.022195,0.000379,-0.002722,0.000643,-0.000196,0.037,-0.011,0.000053,0.000001,0.000589,0.000378,0.000009,-0.000584,3331352,4,1,1,0.29,15,9,-0.000269,0.000908,,9.254,0,-0.000912,0.001104,0,0,0.998,0,1,rigid_body,0.1327,1,0.00093,0,-0.000483,0.002684,0.022195,0.009139,0.000538,0.003476,-0.999952,-1.047,-0.065,-0.398
2025-10-17T22:02:30.983693,0.6871,-0.000322,0.002782,0.022520,-0.000221,0.002908,0.022667,0.000322,-0.002782,-0.000405,0.000888,-0.023,0.051,0.000045,0.000001,-0.000451,0.000387,0.000010,0.000491,3331353,4,1,1,0.21,16,9,-0.000269,0.000908,,3.688,0,0.000136,0.000021,0,0,0.998,0,1,rigid_body,0.1328,1,0.00119,0,-0.000221,0.002908,0.022667,0.014109,0.001250,-0.001563,-0.999898,-1.617,-0.141,0.181
2025-10-17T22:02:30.993905,0.6973,-0.000353,0.002761,0.022461,-0.000479,0.002681,0.022231,0.000353,-0.002761,0.000248,0.000337,0.014,0.019,0.000049,0.000001,0.000198,0.000384,0.000010,-0.000057,3331354,4,1,1,0.25,17,9,-0.000269,0.000908,,13.899,0,-0.000517,0.000571,0,0,0.998,0,1,rigid_body,0.1328,1,0.00090,0,-0.000479,0.002681,0.022231,0.009974,0.000687,0.003211,-0.999945,-1.143,-0.082,-0.367
2025-10-17T22:02:31.004285,0.7077,-0.000319,0.002800,0.022487,-0.000207,0.002904,0.022639,0.000319,-0.002800,-0.000286,0.000849,-0.016,0.049,0.000044,0.000001,-0.000331,0.000389,0.000011,0.000449,3331355,4,1,1,0.52,18,9,-0.000269,0.000908,,9.029,0,0.000016,0.000059,0,0,0.998,0,1,rigid_body,0.1327,1,0.00120,0,-0.000207,0.002904,0.022639,0.013858,0.000999,-0.001838,-0.999902,-1.588,-0.112,0.212
2025-10-17T22:02:31.014362,0.7178,-0.000296,0.002846,0.022516,-0.000221,0.002932,0.022642,0.000296,-0.002846,-0.000369,0.001138,-0.021,0.065,0.000041,0.000001,-0.000411,0.000396,0.000011,0.000731,3331356,4,1,1,0.35,19,9,-0.000269,0.000908,,3.803,0,0.000099,-0.000230,0,0,0.998,0,1,rigid_body,0.1326,1,0.00121,0,-0.000221,0.002932,0.022642,0.013704,0.000980,-0.001935,-0.999904,-1.571,-0.109,0.223
2025-10-17T22:02:31.024569,0.7280,-0.000344,0.002815,0.022442,-0.000505,0.002700,0.022184,0.000344,-0.002815,0.000471,0.000319,0.027,0.018,0.000048,0.000001,0.000422,0.000391,0.000012,-0.000084,3331357,4,1,1,0.47,20,9,-0.000269,0.000908,,13.987,0,-0.000741,0.000589,0,0,0.998,0,1,rigid_body,0.1326,1,0.00093,0,-0.000505,0.002700,0.022184,0.008981,0.000568,0.003703,-0.999953,-1.029,-0.069,-0.424
2025-10-17T22:02:31.035450,0.7389,-0.000319,0.002805,0.022528,-0.000229,0.002809,0.022785,0.000319,-0.002805,-0.000076,0.000252,-0.004,0.014,0.000044,0.000001,-0.000122,0.000390,0.000013,-0.000150,3331359,4,1,1,0.84,21,9,-0.000269,0.000908,,9.294,0,-0.000194,0.000656,0,0,0.998,0,1,rigid_body,0.1326,1,0.00112,0,-0.000249,0.002736,0.022716,0.014995,0.002295,-0.002038,-0.999883,-1.719,-0.259,0.237
2025-10-17T22:02:31.045069,0.7485,-0.000283,0.002795,0.022613,-0.000249,0.002736,0.022716,0.000283,-0.002795,-0.000441,0.000215,-0.025,0.012,0.000039,0.000002,-0.000482,0.000388,0.000013,-0.000187,3331360,4,1,1,0.29,22,9,-0.000269,0.000908,,18.918,0,0.000171,0.000693,0,0,0.998,0,1,rigid_body,0.1326,1,0.00113,0,-0.000262,0.002742,0.022692,0.014895,0.002004,-0.002066,-0.999885,-1.707,-0.226,0.240
2025-10-17T22:02:31.055859,0.7593,-0.000265,0.002803,0.022625,-0.000206,0.002928,0.022604,0.000265,-0.002803,-0.000360,0.000425,-0.021,0.024,0.000037,0.000002,-0.000398,0.000390,0.000014,0.000022,3331361,4,1,1,0.22,23,9,-0.000269,0.000908,,29.704,0,0.000090,0.000483,0,0,0.998,0,1,rigid_body,0.1326,1,0.00123,0,-0.000206,0.002928,0.022604,0.013434,0.000924,-0.001780,-0.999908,-1.540,-0.103,0.205
2025-10-17T22:02:31.066139,0.7696,-0.000235,0.002839,0.022668,-0.000236,0.002890,0.022640,0.000235,-0.002839,-0.000485,0.000844,-0.028,0.048,0.000033,0.000002,-0.000520,0.000395,0.000014,0.000435,3331362,4,1,1,0.18,24,9,-0.000269,0.000908,,9.218,0,0.000216,0.000064,0,0,0.998,0,1,rigid_body,0.1325,1,0.00121,0,-0.000236,0.002890,0.022640,0.014045,0.001007,-0.001708,-0.999900,-1.610,-0.113,0.197
2025-10-17T22:02:31.076735,0.7802,-0.000223,0.002861,0.022651,-0.000196,0.002901,0.022644,0.000223,-0.002861,-0.000308,0.000841,-0.018,0.048,0.000031,0.000002,-0.000341,0.000398,0.000015,0.000428,3331363,4,1,1,0.25,25,9,-0.000269,0.000908,,4.203,0,0.000039,0.000068,0,0,0.998,0,1,rigid_body,0.1325,1,0.00119,0,-0.000196,0.002901,0.022644,0.013823,0.001102,-0.001802,-0.999902,-1.584,-0.123,0.208
2025-10-17T22:02:31.086968,0.7904,-0.000215,0.002893,0.022644,-0.000204,0.002927,0.022649,0.000215,-0.002893,-0.000205,0.000970,-0.012,0.056,0.000030,0.000002,-0.000236,0.000402,0.000016,0.000552,3331364,4,1,1,0.32,26,9,-0.000269,0.000908,,14.441,0,-0.000065,-0.000062,0,0,0.998,0,1,rigid_body,0.1324,1,0.00121,0,-0.000204,0.002927,0.022649,0.013825,0.001127,-0.001855,-0.999902,-1.584,-0.126,0.214
2025-10-17T22:02:31.096939,0.8004,-0.000213,0.002917,0.022637,-0.000221,0.002928,0.022634,0.000213,-0.002917,-0.000092,0.000938,-0.005,0.054,0.000030,0.000002,-0.000123,0.000405,0.000016,0.000516,3331365,4,1,1,0.24,27,9,-0.000269,0.000908,,24.405,0,-0.000177,-0.000030,0,0,0.998,0,1,rigid_body,0.1323,1,0.00123,0,-0.000221,0.002928,0.022634,0.013642,0.001022,-0.001759,-0.999905,-1.563,-0.114,0.203
2025-10-17T22:02:31.107043,0.8105,-0.000298,0.002842,0.022504,-0.000486,0.002679,0.022199,0.000298,-0.002842,0.001032,-0.000294,0.059,-0.017,0.000041,0.000002,0.000989,0.000395,0.000017,-0.000705,3331366,4,1,1,0.25,28,9,-0.000269,0.000908,,4.438,0,-0.001301,0.001202,0,0,0.998,0,1,rigid_body,0.1323,1,0.00092,0,-0.000486,0.002679,0.022199,0.009180,0.000730,0.003551,-0.999951,-1.052,-0.087,-0.406
2025-10-17T22:02:31.117451,0.8209,-0.000281,0.002841,0.022570,-0.000224,0.002850,0.022754,0.000281,-0.002841,0.000233,0.000110,0.013,0.006,0.000039,0.000002,0.000192,0.000395,0.000017,-0.000302,3331367,4,1,1,0.22,29,9,-0.000269,0.000908,,14.850,0,-0.000502,0.000798,0,0,0.998,0,1,rigid_body,0.1324,1,0.00115,0,-0.000224,0.002850,0.022754,0.015485,0.001273,-0.000986,-0.999879,-1.775,-0.144,0.115
2025-10-17T22:02:31.127931,0.8314,-0.000267,0.002827,0.022625,-0.000213,0.002816,0.022771,0.000267,-0.002827,-0.000042,0.000137,-0.002,0.008,0.000037,0.000002,-0.000081,0.000393,0.000018,-0.000273,3331368,4,1,1,0.25,30,9,-0.000269,0.000908,,9.730,0,-0.000227,0.000771,0,0,0.998,0,1,rigid_body,0.1324,1,0.00114,0,-0.000213,0.002816,0.022771,0.015793,0.001286,-0.001409,-0.999873,-1.810,-0.145,0.164
2025-10-17T22:02:31.138432,0.8419,-0.000344,0.002773,0.022483,-0.000497,0.002682,0.022174,0.000344,-0.002773,0.000912,-0.000335,0.052,-0.019,0.000048,0.000002,0.000862,0.000385,0.000018,-0.000739,3331369,4,1,1,0.23,31,9,-0.000269,0.000908,,4.676,0,-0.001181,0.001243,0,0,0.998,0,1,rigid_body,0.1324,1,0.00093,0,-0.000497,0.002682,0.022174,0.009155,0.000617,0.003453,-0.999952,-1.049,-0.074,-0.395
2025-10-17T22:02:31.148808,0.8523,-0.000402,0.002725,0.022395,-0.000496,0.002660,0.022243,0.000402,-0.002725,0.001083,-0.000470,0.062,-0.027,0.000056,0.000002,0.001025,0.000379,0.000019,-0.000868,3331370,4,1,1,0.16,32,9,-0.000269,0.000908,,15.065,0,-0.001353,0.001378,0,0,0.998,0,1,rigid_body,0.1326,1,0.00090,0,-0.000496,0.002660,0.022243,0.010046,0.000819,0.003401,-0.999943,-1.151,-0.098,-0.389
2025-10-17T22:02:31.159388,0.8628,-0.000339,0.002787,0.022491,-0.000222,0.002913,0.022648,0.000339,-0.002787,-0.000280,0.000790,-0.016,0.045,0.000047,0.000002,-0.000330,0.000387,0.000020,0.000383,3331371,4,1,1,0.27,33,9,0.000000,0.000000,,10.114,0,0.000280,-0.000790,0,0,0.998,0,1,rigid_body,0.1327,1,0.00120,0,-0.000222,0.002913,0.022648,0.014151,0.001015,-0.001599,-0.999898,-1.622,-0.114,0.185
2025-10-17T22:02:31.169498,0.8729,-0.000314,0.002815,0.022511,-0.000227,0.002895,0.022630,0.000314,-0.002815,-0.000381,0.000899,-0.022,0.051,0.000044,0.000002,-0.000427,0.000391,0.000020,0.000487,3331372,4,1,1,0.22,34,9,0.000000,0.000000,,4.800,0,0.000381,-0.000899,0,0,0.998,0,1,rigid_body,0.1327,1,0.00122,0,-0.000227,0.002895,0.022630,0.013752,0.001039,-0.001727,-0.999904,-1.576,-0.116,0.200
2025-10-17T22:02:31.180145,0.8836,-0.000299,0.002842,0.022525,-0.000236,0.002903,0.022631,0.000299,-0.002842,-0.000303,0.000928,-0.017,0.053,0.000042,0.000002,-0.000347,0.000395,0.000021,0.000512,3331373,4,1,1,0.27,35,9,0.000000,0.000000,,0.126,0,0.000303,-0.000928,0,0,0.998,0,1,rigid_body,0.1327,1,0.00124,0,-0.000236,0.002903,0.022631,0.013634,0.000854,-0.001806,-0.999905,-1.563,-0.095,0.208
2025-10-17T22:02:31.190551,0.8940,-0.000254,0.002879,0.022581,-0.000211,0.002917,0.022606,0.000254,-0.002879,-0.000627,0.001062,-0.036,0.061,0.000035,0.000002,-0.000664,0.000400,0.000021,0.000641,3331374,4,1,1,0.19,36,9,0.000000,0.000000,,10.531,0,0.000627,-0.001062,0,0,0.998,0,1,rigid_body,0.1327,1,0.00122,0,-0.000211,0.002917,0.022606,0.013494,0.000957,-0.001729,-0.999907,-1.547,-0.107,0.200
2025-10-17T22:02:31.201003,0.9044,-0.000228,0.002898,0.022637,-0.000241,0.002877,0.022664,0.000228,-0.002898,-0.000534,0.000900,-0.031,0.052,0.000032,0.000002,-0.000568,0.000403,0.000022,0.000475,3331375,4,1,1,0.22,37,9,0.000000,0.000000,,5.649,0,0.000534,-0.000900,0,0,0.998,0,1,rigid_body,0.1326,1,0.00119,0,-0.000241,0.002877,0.022664,0.014433,0.000976,-0.001541,-0.999894,-1.654,-0.109,0.178
2025-10-17T22:02:31.211714,0.9151,-0.000231,0.002843,0.022645,-0.000235,0.002723,0.022667,0.000231,-0.002843,-0.000162,-0.000031,-0.009,-0.002,0.000032,0.000002,-0.000196,0.000395,0.000023,-0.000449,3331376,4,1,1,0.31,38,9,0.000000,0.000000,,0.118,0,0.000162,0.000031,0,0,0.998,0,1,rigid_body,0.1325,1,0.00118,0,-0.000235,0.002723,0.022667,0.014676,0.001759,-0.002140,-0.999888,-1.682,-0.198,0.248
2025-10-17T22:02:31.221911,0.9253,-0.000235,0.002803,0.022662,-0.000242,0.002729,0.022695,0.000235,-0.002803,0.000002,-0.000239,0.000,-0.014,0.000033,0.000002,-0.000033,0.000390,0.000023,-0.000652,3331377,4,1,1,0.23,39,9,0.000000,0.000000,,10.317,0,-0.000002,0.000239,0,0,0.998,0,1,rigid_body,0.1325,1,0.00114,0,-0.000242,0.002729,0.022695,0.015083,0.001960,-0.002189,-0.999882,-1.729,-0.221,0.254
2025-10-17T22:02:31.232436,0.9359,-0.000314,0.002751,0.022507,-0.000490,0.002663,0.022154,0.000314,-0.002751,0.000948,-0.000461,0.054,-0.026,0.000044,0.000003,0.000902,0.000382,0.000024,-0.000867,3331378,4,1,1,0.21,40,37,-0.000534,0.000900,25.964,5.608,1,-0.001482,0.001361,0,0,0.998,0,1,rigid_body,0.1324,1,0.00092,0,-0.000490,0.002663,0.022154,0.009092,0.000256,0.003571,-0.999952,-1.042,-0.033,-0.409
2025-10-17T22:02:31.243560,0.9470,-0.000294,0.002779,0.022535,-0.000221,0.002889,0.022625,0.000294,-0.002779,0.000178,0.000387,0.010,0.022,0.000041,0.000003,0.000135,0.000386,0.000024,-0.000023,3331379,4,1,1,0.69,41,38,-0.000162,-0.000031,,0.058,0,-0.000340,-0.000418,0,0,0.998,0,1,rigid_body,0.1325,1,0.00120,0,-0.000221,0.002889,0.022625,0.013925,0.000721,-0.001614,-0.999902,-1.596,-0.080,0.186
2025-10-17T22:02:31.253598,0.9570,-0.000271,0.002803,0.022551,-0.000204,0.002885,0.022622,0.000271,-0.002803,-0.000179,0.000691,-0.010,0.040,0.000038,0.000003,-0.000219,0.000390,0.000025,0.000277,3331380,4,1,1,0.35,42,38,-0.000162,-0.000031,,10.106,0,0.000017,-0.000722,0,0,0.998,0,1,rigid_body,0.1325,1,0.00121,0,-0.000204,0.002885,0.022622,0.014032,0.000749,-0.001729,-0.999900,-1.608,-0.083,0.199
2025-10-17T22:02:31.263778,0.9672,-0.000259,0.002839,0.022561,-0.000222,0.002897,0.022618,0.000259,-0.002839,-0.000193,0.000964,-0.011,0.055,0.000036,0.000003,-0.000232,0.000395,0.000026,0.000544,3331381,4,1,1,0.25,43,41,0.000178,0.000387,15.366,5.401,1,0.000371,-0.000577,0,0,0.998,0,1,rigid_body,0.1325,1,0.00121,0,-0.000222,0.002897,0.022618,0.013839,0.000664,-0.001687,-0.999903,-1.586,-0.073,0.194
2025-10-17T22:02:31.274194,0.9776,-0.000337,0.002790,0.022426,-0.000505,0.002648,0.022162,0.000337,-0.002790,0.000867,0.000050,0.050,0.003,0.000047,0.000003,0.000817,0.000388,0.000026,-0.000364,3331382,4,1,1,0.19,44,42,-0.000179,0.000691,20.136,0.595,1,-0.001046,0.000641,0,0,0.998,0,1,rigid_body,0.1325,1,0.00094,0,-0.000505,0.002648,0.022162,0.008974,0.000278,0.003376,-0.999954,-1.028,-0.035,-0.387
2025-10-17T22:02:31.284517,0.9880,-0.000369,0.002763,0.022367,-0.000486,0.002668,0.022157,0.000369,-0.002763,0.000768,-0.000047,0.044,-0.003,0.000051,0.000003,0.000714,0.000384,0.000027,-0.000458,3331383,4,1,1,0.16,45,42,-0.000179,0.000691,20.136,10.924,1,-0.000947,0.000738,0,0,0.998,0,1,rigid_body,0.1325,1,0.00092,0,-0.000486,0.002668,0.022157,0.009074,0.000297,0.003469,-0.999953,-1.040,-0.038,-0.397
2025-10-17T22:02:31.294674,0.9981,-0.000350,0.002735,0.022443,-0.000263,0.002709,0.022689,0.000350,-0.002735,0.000099,-0.000113,0.006,-0.006,0.000049,0.000003,0.000048,0.000380,0.000027,-0.000521,3331384,4,1,1,0.20,46,42,-0.000179,0.000691,20.136,21.076,1,-0.000278,0.000805,0,0,0.998,0,1,rigid_body,0.1326,1,0.00117,0,-0.000263,0.002709,0.022689,0.014756,0.001768,-0.002372,-0.999887,-1.691,-0.199,0.275
2025-10-17T22:02:31.305452,1.0089,-0.000316,0.002745,0.022528,-0.000200,0.002809,0.022768,0.000316,-0.002745,-0.000329,0.000313,-0.019,0.018,0.000044,0.000003,-0.000376,0.000382,0.000028,-0.000097,3331386,4,1,1,0.65,47,42,-0.000179,0.000691,,1.531,0,0.000150,0.000378,0,0,0.998,0,1,rigid_body,0.1326,1,0.00113,0,-0.000497,0.002666,0.022173,0.009213,0.000461,0.003570,-0.999951,-1.056,-0.057,-0.409
2025-10-17T22:02:31.315469,1.0189,-0.000317,0.002771,0.022496,-0.000210,0.002896,0.022617,0.000317,-0.002771,-0.000098,0.000676,-0.006,0.039,0.000044,0.000003,-0.000146,0.000385,0.000028,0.000263,3331387,4,1,1,0.17,48,42,-0.000179,0.000691,,11.548,0,-0.000080,0.000015,0,0,0.998,0,1,rigid_body,0.1327,1,0.00120,0,-0.000210,0.002896,0.022617,0.014027,0.000658,-0.001741,-0.999900,-1.608,-0.073,0.200
2025-10-17T22:02:31.325687,1.0291,-0.000271,0.002820,0.022565,-0.000217,0.002899,0.022621,0.000271,-0.002820,-0.000569,0.001113,-0.033,0.064,0.000038,0.000003,-0.000610,0.000392,0.000029,0.000692,3331388,4,1,1,0.19,49,44,0.000867,0.000050,45.286,6.325,1,0.001436,-0.001063,0,0,0.998,0,1,rigid_body,0.1327,1,0.00120,0,-0.000217,0.002899,0.022621,0.013880,0.000713,-0.001862,-0.999902,-1.591,-0.079,0.214
2025-10-17T22:02:31.335996,1.0394,-0.000253,0.002847,0.022575,-0.000211,0.002877,0.022632,0.000253,-0.002847,-0.000417,0.001028,-0.024,0.059,0.000035,0.000003,-0.000455,0.000396,0.000030,0.000603,3331389,4,1,1,0.15,50,44,0.000867,0.000050,,8.239,0,0.001284,-0.000978,0,0,0.998,0,1,rigid_body,0.1328,1,0.00121,0,-0.000211,0.002877,0.022632,0.013845,0.000720,-0.001802,-0.999902,-1.587,-0.080,0.208
2025-10-17T22:02:31.346369,1.0498,-0.000251,0.002863,0.022568,-0.000231,0.002887,0.022608,0.000251,-0.002863,-0.000170,0.000857,-0.010,0.049,0.000035,0.000003,-0.000208,0.000398,0.000030,0.000428,3331390,4,1,1,0.21,51,44,0.000867,0.000050,,18.610,0,0.001037,-0.000806,0,0,0.998,0,1,rigid_body,0.1327,1,0.00124,0,-0.000231,0.002887,0.022608,0.013786,0.000730,-0.001714,-0.999903,-1.580,-0.081,0.197
2025-10-17T22:02:31.356853,1.0603,-0.000217,0.002896,0.022612,-0.000213,0.002912,0.022598,0.000217,-0.002896,-0.000439,0.000985,-0.025,0.056,0.000030,0.000003,-0.000473,0.000402,0.000031,0.000551,3331391,4,1,1,0.19,52,48,-0.000098,0.000676,,6.605,0,0.000341,-0.000309,0,0,0.998,0,1,rigid_body,0.1326,1,0.00123,0,-0.000213,0.002912,0.022598,0.013325,0.000591,-0.002031,-0.999909,-1.527,-0.065,0.234
2025-10-17T22:02:31.367227,1.0707,-0.000236,0.002841,0.022636,-0.000276,0.002718,0.022689,0.000236,-0.002841,0.000069,-0.000001,0.004,-0.000,0.000033,0.000003,0.000033,0.000395,0.000031,-0.000427,3331392,4,1,1,0.17,53,51,-0.000170,0.000857,19.928,1.076,1,-0.000239,0.000857,0,0,0.998,0,1,rigid_body,0.1325,1,0.00118,0,-0.000276,0.002718,0.022689,0.014816,0.001760,-0.002430,-0.999886,-1.698,-0.197,0.281
2025-10-17T22:02:31.377688,1.0811,-0.000229,0.002822,0.022674,-0.000207,0.002797,0.022754,0.000229,-0.002822,-0.000039,0.000034,-0.002,0.002,0.000032,0.000003,-0.000074,0.000392,0.000032,-0.000391,3331393,4,1,1,0.27,54,51,-0.000170,0.000857,19.928,11.531,1,-0.000131,0.000823,0,0,0.998,0,1,rigid_body,0.1324,1,0.00114,0,-0.000207,0.002797,0.022754,0.015815,0.000976,-0.001537,-0.999873,-1.813,-0.109,0.178
2025-10-17T22:02:31.388390,1.0918,-0.000236,0.002783,0.022677,-0.000248,0.002713,0.022674,0.000236,-0.002783,0.000093,-0.000184,0.005,-0.011,0.000033,0.000003,0.000056,0.000387,0.000033,-0.000603,3331394,4,1,1,0.42,55,52,-0.000439,0.000985,25.247,6.422,1,-0.000532,0.001169,0,0,0.998,0,1,rigid_body,0.1324,1,0.00117,0,-0.000248,0.002713,0.022674,0.014930,0.001601,-0.002247,-0.999885,-1.711,-0.180,0.260
